Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
40.5	-46.3884282239961	-38.4221774848856	-47.6610743471337	-38.9731799026272	-28.5826186380164	-73.2489298057516	-28.5827669446612	-30.4787679089047	-48.8118092949513	-30.5429904287444	-31.5759077579162	-48.073608368852	-31.6742916864338	-28.150047010462	-42.3990368323878	-28.3164569481847
41	-41.4269646855933	-38.6565264887105	-48.2416632563825	-39.162742168733	-28.3172197998049	-84.5540330334535	-28.3172301298806	-32.0657342962424	-50.4027688755269	-32.1298973545872	-30.8519638101504	-48.1952780645227	-30.9327779447756	-29.290068106179	-43.2361326749619	-29.468750323995
41.5	-38.4866817537827	-42.6605708584226	-48.9211450414096	-43.8328256860383	-28.181385009332	-70.6604268935856	-28.1816304194099	-34.4813921706521	-57.6720629356921	-34.5022736320429	-28.7219935842076	-48.2379160769623	-28.7708173149156	-31.8158119070477	-46.9507845599831	-31.9510286092799
42	-36.6267031051568	-45.0370237077756	-48.9112495929052	-47.3270695496517	-28.162722896424	-65.1153749253021	-28.1635990150505	-32.1817118276931	-55.6584425717533	-32.2012591934199	-27.4022379475969	-47.6638980775372	-27.4433217725542	-33.6460738512372	-54.0455525540154	-33.6858684979987
42.5	-35.5000986914822	-36.0878227059908	-48.6633476035001	-36.3347210960788	-28.2089754524801	-61.9990386386626	-28.2107904195003	-30.7908431766902	-49.1468993424428	-30.8547237504672	-28.412354633314	-46.9792774866432	-28.4731863484454	-36.2891274755818	-51.6448954824824	-36.4175414803131
43	-34.9660815072354	-32.4265287835942	-49.0599724664133	-32.5218517111198	-28.3183790697685	-59.6522918362542	-28.3215746726567	-31.7084004586664	-47.0760495927177	-31.8364584137832	-33.2545765088619	-46.9468255653874	-33.4442508602717	-34.6175931979037	-48.9184489356229	-34.7819897235334
43.5	-34.9838408636955	-32.0017252847217	-49.6285761982096	-32.0773871108447	-28.5460663471984	-58.1075607772569	-28.5508733590925	-33.2593845740843	-46.740580499946	-33.4587241710433	-36.6510136819919	-47.2233069705367	-37.0494169324769	-30.7433712558705	-48.6125899170857	-30.8148922574425
44	-35.5873236234213	-34.0999573106311	-49.4680863416866	-34.2280009054249	-28.8612223627493	-57.5166693140694	-28.867145280863	-33.5309076288679	-46.5621068834407	-33.752574393939	-30.8414415439044	-47.3160402753062	-30.9403562319392	-29.315540767111	-49.5254475290419	-29.3571194675861
44.5	-36.9048483512507	-38.5646610890191	-48.7749260739809	-38.9994894313613	-29.223472372637	-57.2984181638957	-29.2302429891956	-31.8731442475893	-45.4248183406234	-32.0692014884325	-28.6131440167367	-47.4756754776698	-28.6699466147234	-28.9971330796923	-49.8380476465287	-29.0330656467079
45	-39.255597677326	-44.3433336168024	-47.9339420336842	-46.8418058249147	-29.6431657933752	-56.8624623154342	-29.6514122412132	-30.2739862606186	-44.5091852856184	-30.4409357686899	-28.4797252431764	-47.8388387830947	-28.5303545478845	-29.3834972733534	-48.7228653240208	-29.4343586479147
45.5	-43.5542186645865	-40.5030920112534	-46.9583655294676	-41.6167464335273	-30.0607955670281	-56.3190426570715	-30.0710869578288	-30.3321032399865	-45.7482753225076	-30.4587174451381	-30.1959167613515	-48.1861358682535	-30.2654567734161	-31.4464509409435	-47.8604113039771	-31.5467725991666
46	-54.7232622361124	-37.8020843772792	-46.0633170509341	-38.5039988274113	-30.4866033728591	-55.7625021853858	-30.4995107987891	-31.4165807213266	-52.0648418909384	-31.4541502126334	-33.5203714824749	-48.4304311104857	-33.6628945008288	-34.9803502929198	-46.4405157280888	-35.3022829016914
46.5	-49.0230439204125	-39.1800053412424	-45.4083733770163	-40.3622882871932	-31.040831452557	-55.404986001264	-31.0567595909316	-32.0645921312442	-57.6890319285867	-32.076502788524	-34.4466459234727	-48.3740438391842	-34.6261139216604	-35.3488490307636	-44.4950339542172	-35.912546212921
47	-41.2494953170644	-39.9919241436882	-44.8463025607497	-41.7118434978565	-31.6756570268889	-55.6829888113413	-31.6929518285552	-33.2594382437363	-47.0421510715632	-33.4451177300071	-33.9177145106965	-47.7449443955738	-34.1014597922123	-34.2818402746502	-44.0673411086225	-34.7639157764321
47.5	-37.4702972504869	-35.3130802761398	-44.3253497244225	-35.8956677709018	-32.2802445767192	-56.7131754974587	-32.2959220061623	-34.8303202792616	-44.6344217165756	-35.310217339686	-36.1854359605632	-46.6930205052302	-36.5901071791951	-35.1464690360992	-46.0603321814661	-35.5134273463236
48	-35.2373518015371	-32.1261849722032	-44.0017393010833	-32.4177431550542	-32.9594961628303	-58.1479718190046	-32.9726664454153	-33.1015420510387	-45.2274481414516	-33.3762405153329	-42.1046506633577	-45.6806699207112	-44.6145021611882	-36.5691399353488	-50.5698842287994	-36.7455405354486
48.5	-33.9435591553975	-30.7330437102339	-43.9351085851695	-30.9459455574984	-33.8249774757557	-59.0289817182085	-33.8381006798176	-31.4829802298972	-47.7345236103627	-31.5871709632601	-39.0307324088389	-44.9819695470555	-40.3034890855631	-36.1693790523493	-52.1840695921009	-36.2794845235428
49	-33.3755088588461	-30.6779150645592	-43.7414496056572	-30.8978951858523	-34.7527974529283	-58.7996953345339	-34.7699350971879	-32.1200725838829	-52.6049419115122	-32.1590889426428	-33.8285316503144	-44.3380502334391	-34.2330140404072	-35.8551384316488	-47.6237361596648	-36.1542222470669
49.5	-33.477654890282	-31.9285945636372	-43.1808584172452	-32.2669440910076	-35.558723303269	-58.6737487780498	-35.5799725624432	-34.838963615292	-59.0057964175818	-34.8556335639367	-31.569413291193	-43.47081422873	-31.859182422688	-37.3730864419032	-43.9691736319401	-38.4464279634287
50	-34.3066949456703	-34.9432922019488	-42.5882272242609	-35.7629432406621	-36.2905535648461	-59.2620950563303	-36.3125183996352	-39.1507989063282	-49.808801296793	-39.5410560113197	-31.4028872076948	-42.5475095886201	-31.7500761451757	-40.467290103123	-42.594183246945	-44.5878088844701
50.5	-36.0738065523291	-40.5724378848282	-42.5526527293487	-44.9357093753955	-37.0697361727315	-59.7773877382546	-37.0930807417415	-41.1330070348142	-45.6934012281094	-43.0032949279247	-33.5754892319318	-42.1708607210425	-34.2213518680548	-40.2236659735659	-44.3281427632165	-42.3607264337378
51	-39.3677399607461	-40.4190804639465	-42.8287105705943	-44.1266706214365	-37.8191281102903	-59.9575478155165	-37.8457520829939	-37.6840287409769	-45.1037401990444	-38.5519642262796	-39.0627203277727	-42.217166793254	-41.9335048386513	-36.1693719651393	-50.5844639329793	-36.3294209740971
51.5	-46.4791246187594	-36.9317482806495	-42.7588271935609	-38.2476075603939	-38.5262537535121	-60.4584093493576	-38.5541768875058	-35.7164304961123	-47.7529524786029	-35.997029767608	-40.9471519756192	-42.064001015347	-47.3915142221182	-33.9621871226598	-49.7866448050836	-34.0772886022858
52	-52.9253140412304	-37.236076770082	-42.3099788250845	-38.8532049702352	-39.3655486998502	-61.2163416416553	-39.3940016227181	-36.4012121041323	-53.2271633000447	-36.4923582965454	-37.5336705067657	-41.5794764564781	-39.7084449020401	-34.3348371265177	-45.2060340857794	-34.7055774015229
52.5	-40.9861629378272	-40.5957028183707	-41.9428805235545	-46.3354876323207	-40.3031895608714	-61.9198886790325	-40.3332237036618	-39.6802110380141	-48.814347952621	-40.2455806683238	-38.1671681733672	-41.1868519887452	-41.1681045033896	-37.4952815020589	-45.4104235826771	-38.2608544594663
53	-36.3309285279057	-38.4456273301872	-41.7594340861171	-41.1722526392558	-41.1428815706689	-62.6421036144597	-41.1737421605228	-42.9637337379783	-44.947174971635	-47.3214258978255	-40.8770636541213	-41.0179098180495	-55.8376892955246	-37.4731236657515	-50.3408303405472	-37.7035237969306
53.5	-33.7453010343732	-33.0829211812268	-41.7582009900761	-33.7161067786117	-41.8991908447543	-63.5781929141383	-41.9287957386006	-42.3355685906581	-44.2418873271952	-46.8298062511648	-36.1220267345519	-41.0857903695308	-37.7897733422093	-32.2891312671352	-51.743697593846	-32.3386536398418
54	-32.3033035944562	-30.1581289063349	-41.9047418056557	-30.4587843505541	-42.743700347861	-64.9206108530951	-42.7700886841185	-43.7068184795258	-45.9795937711025	-47.6060384413661	-31.4496079570784	-41.3805442365014	-31.9149248466107	-29.8124123508064	-45.8538326436184	-29.9218336482167
54.5	-31.7141516871236	-29.2604318969726	-42.2165275782001	-29.486067527441	-43.8416580232986	-65.1773993239181	-43.8737068131431	-45.8252881237339	-48.9994509872568	-48.6776837171053	-29.3894662230057	-41.9033595583962	-29.6399971276245	-30.0070665086192	-44.2555633538716	-30.1734957035798
55	-31.9107100933412	-30.0291129501103	-42.7592523384848	-30.2671349607359	-45.1011760812665	-63.4328742901553	-45.165418614446	-40.9183285306775	-49.7316291654871	-41.5302431014698	-29.3269356291405	-42.6486892124975	-29.5339100007543	-32.6056991601766	-44.1357066698194	-32.9223040658854
55.5	-32.9833170116041	-32.2826926601217	-43.4280282866834	-32.6298222426245	-46.1097419466841	-62.0271595274834	-46.2223739956359	-37.8898386445709	-48.6692442028882	-38.2688539131934	-30.8986527502277	-43.4796327202171	-31.1452322442182	-36.9428388310466	-42.1653590975949	-38.4945471389196
56	-35.2664577123148	-36.2748948966712	-43.8724351192562	-37.1044558426459	-46.8945414979713	-61.3078844012009	-47.0546561807519	-37.253366040536	-47.413455388371	-37.6935121129433	-34.233172943082	-44.0948597657169	-34.706391459658	-38.9975356993717	-39.8549503962697	-46.4651260142681
56.5	-39.8487791768586	-41.8541669071105	-44.0573014597216	-45.856698656767	-47.7236521421395	-60.6821876369846	-47.9491577011053	-37.7717652033473	-46.0040128397972	-38.4787840839703	-39.2795148751536	-44.4958846496788	-40.8338672254556	-36.7355645231467	-39.0030142856636	-40.6425409045452
57	-55.0043931879655	-40.7038809747894	-44.409327222779	-43.1151018140237	-48.303099638193	-60.3449320247875	-48.5833447068022	-38.6658677063128	-45.1146821952907	-39.7814119589411	-38.7247025941186	-45.0787466803685	-39.8683982240843	-34.5111987151776	-39.4006495865725	-36.2141777918423
57.5	-42.8241661951408	-37.7794537253638	-45.0699974181013	-38.6764900270324	-48.6282207625073	-60.5290318982004	-48.9180305921338	-40.375446771364	-44.3857864105994	-42.5734296781303	-35.9013176529543	-45.9661329461391	-36.3517502093582	-34.0396356943277	-40.1581280417167	-35.2568765284685
58	-35.9226162505751	-36.8930585591041	-45.7516913315667	-37.4981550512166	-49.1002287522494	-60.9531804607683	-49.393360803763	-42.7714257021544	-43.3350424796081	-51.9181908062832	-35.7003086621323	-46.844266187092	-36.0475529372025	-35.359259138399	-40.9255806319516	-36.7712834531414
58.5	-32.5247519146213	-36.0234124373898	-46.2049698518814	-36.4612749548631	-49.6030660871833	-61.6735724635293	-49.8814065668864	-41.7946844043066	-42.7306683930596	-48.919433497374	-36.6562464900649	-47.3961410494422	-37.0388828299318	-35.7609740383351	-42.4748399953624	-36.8018597086485
59	-30.6448603400603	-33.9781991053458	-46.5302045047779	-34.2264772787572	-49.9747356656277	-63.2176182952148	-50.1855967550365	-39.2508056294343	-43.417524800233	-41.3487568623721	-35.4531276331518	-47.6970473864097	-35.7202308069976	-33.3047447380185	-46.0378591123476	-33.5425992095881
59.5	-29.7797428514213	-31.8356325261854	-47.038128245342	-31.9687308728468	-50.342266102198	-65.5418424819878	-50.4754553345195	-38.6851927007514	-45.8344840717895	-39.6152947887004	-32.6022588562691	-48.1113721962272	-32.7261536306828	-31.1610159473382	-54.786708168485	-31.1799027780875
60	-29.7919551709487	-30.5785544728003	-47.8952238880678	-30.6598706275348	-50.6092721367902	-67.5110413015763	-50.6988245558156	-40.6403557154277	-50.7514289722068	-41.0857626930213	-30.6089376997998	-48.8064905164319	-30.6752109820339	-30.1205631653629	-56.6887973122504	-30.1301448062674
60.5	-30.7443780009872	-30.7473090014683	-49.180136028573	-30.8100621452298	-50.7529547130227	-68.5627325599062	-50.8254696086862	-44.8972307477641	-56.2878783008111	-45.2245587549851	-30.2500514683534	-49.7887201184648	-30.2986187220009	-30.0716648742046	-48.1574596848049	-30.1396793122197
61	-32.9661626996778	-32.9992986610812	-50.9481144653325	-33.0695102140361	-51.0097743240435	-68.9774900448137	-51.0796785225948	-45.5891209493881	-53.0287482684362	-46.4526629776428	-32.0379124660505	-51.0530065403314	-32.092741865571	-31.3548063122783	-45.9656465275418	-31.5076759911799
61.5	-37.580749312084	-39.3774646465698	-52.6832945361992	-39.585217773922	-51.4048172929312	-68.372076812642	-51.4930157153839	-43.3596515006589	-52.3251824622864	-43.9489902267451	-37.4730440742014	-52.1301084198897	-37.6242668039559	-35.2448567357318	-46.5875805898651	-35.575958773862
62	-53.6185168045406	-42.8495762736646	-53.7678796310637	-43.2161433182853	-51.7767322401799	-67.1516160880283	-51.9045738787526	-43.6889825491076	-54.3952696334744	-44.074727360791	-41.7109910916335	-52.5247667238091	-42.0868855453187	-43.9077103331412	-48.1686747202094	-45.9481441013074
62.5	-39.9613099803294	-33.8218263516398	-54.360218878928	-33.8603626903712	-52.0255064489622	-65.5544858596814	-52.2226145627074	-46.2753116687579	-51.6050439178759	-47.7817772822107	-33.3626496853984	-52.3775176189931	-33.4174819581046	-35.3669529496317	-46.8588436934818	-35.6864540504588
63	-33.2690963594306	-30.302085487202	-55.3891268159859	-30.3155674804001	-52.2301045995084	-63.6652044105876	-52.5539718736291	-47.822927455943	-48.220883913732	-58.3998739265661	-29.7741434108748	-52.5574853823023	-29.7970835801235	-30.4535149296826	-45.0671517937034	-30.6062844481869
63.5	-29.9785958769576	-29.0729832987891	-57.0929448083279	-29.0798402484743	-52.7054617418422	-62.0623093814456	-53.2407518033463	-47.3673089645242	-48.0002807373102	-56.0439513028403	-28.5502411596611	-53.415280764469	-28.5644313973333	-28.6507999846714	-45.3994481896569	-28.7436006871087
64	-28.2192516804671	-29.2944947432094	-58.8800158536714	-29.2992752198695	-53.6198480666997	-61.0977508969579	-54.4750151630044	-48.4297852794857	-51.6612331893837	-51.2296548534152	-28.8513865826549	-54.5210077600783	-28.8631738035207	-28.6030862831614	-48.6400617907813	-28.6463624485632
64.5	-27.5216161798378	-30.7496151186214	-59.5197338851278	-30.7553835911186	-54.5925193246991	-60.7243060699641	-55.8054681130104	-49.91560804915	-66.8736502133954	-50.0039957803323	-30.4840135793566	-55.1452421805976	-30.4988867958578	-29.8476779438971	-56.4362577601455	-29.8572147528542
65	-27.7873066103873	-33.7463228848999	-59.0353656009205	-33.7591912477718	-55.1714027349453	-60.6885172846951	-56.6024821725083	-48.3657266587369	-54.0359098145767	-49.7384974484723	-33.8694168966622	-55.7417164381022	-33.8977288076147	-32.5298923446661	-54.5765683356543	-32.5570865085765
65.5	-29.1619581780052	-38.8651926397267	-58.5504914005701	-38.9121387512706	-55.4965955756786	-60.6492449742058	-57.0786588694321	-46.7808951528141	-48.3959962147552	-51.8592938353832	-39.9534662884984	-57.2365903408703	-40.0354189563259	-37.4853290380784	-48.9761340730479	-37.8049130347685
66	-32.2265413025278	-39.6733267420748	-58.677740515763	-39.7282920035711	-55.6372990860431	-60.4101901293175	-57.3973726717678	-46.0096497600943	-46.1101045272363	-62.417917928637	-39.4941189379837	-59.7452981610794	-39.5353025031716	-39.397371154307	-46.3949714849953	-40.3644984560584
66.5	-39.5081292667184	-35.5402232735081	-59.051292743142	-35.5596163476232	-55.5709223186631	-60.1596394256703	-57.4260413407434	-44.8089111823807	-45.7667705243543	-51.8438676010149	-34.8932351224923	-61.5327387852897	-34.9026606385053	-34.3974138333019	-45.4421262170485	-34.7530223733359
67	-45.1412184109582	-33.8696129054272	-58.0858926153447	-33.8860937750282	-55.7190827536694	-60.2282346672087	-57.6172045040512	-43.5022979433317	-47.6719612817318	-45.5984217193009	-33.4292633852885	-60.6820854810255	-33.4374463595696	-31.9993067387605	-46.1238423062004	-32.1706510955435
67.5	-33.0845140157085	-34.0381462697324	-55.4835326044776	-34.0693931804595	-56.307436345473	-60.6705853377274	-58.2877219575346	-43.2953164729146	-54.2218527997351	-43.6611591898739	-34.0309836863599	-58.5375559612974	-34.046397053535	-31.63342706044	-49.0833212065643	-31.7122641875861
68	-28.5303972162317	-34.3629959327006	-53.0584773279636	-34.4220411996309	-56.9190407716309	-61.14115075752	-58.9829440634091	-44.5867695230015	-60.5941059293678	-44.6970639891468	-34.8722625527	-56.4161384609858	-34.9028063490374	-32.0887210049207	-57.5243452523962	-32.1011616749603
68.5	-26.1115322789692	-32.3095042450836	-51.4184954055409	-32.3631536493753	-57.2139163323132	-61.27937884374	-59.3759619895375	-45.8932423417916	-48.1488711745415	-49.8175192855574	-32.6043584001261	-54.674312669701	-32.6314067390337	-31.3712345757021	-58.0500974803916	-31.3805749645486
69	-24.9485361672192	-29.1899413225575	-50.406663899401	-29.2228839430778	-57.4806271799321	-61.2899112655558	-59.8163438609467	-43.8829265097271	-43.892726646315	-70.353347483084	-29.1561184384854	-53.322059593785	-29.1727918165561	-29.2312518549605	-48.6383763244429	-29.2813213178141
69.5	-24.8113955036272	-26.8295663943623	-49.7325461064507	-26.8518816375718	-57.8284541695127	-61.6650264470597	-60.1448383806042	-41.2300824566431	-42.0569983131056	-48.8402119296603	-26.6848932633911	-52.1792486611505	-26.6971665900519	-27.2657959165043	-44.9072075034829	-27.34120228319
70	-25.7556217338771	-25.5349565169433	-49.2365140355697	-25.5535155857727	-58.0575919738782	-62.6512056951346	-59.9101038766063	-40.0681431753937	-41.9036966438593	-44.6938156094844	-25.3777307808814	-51.14139040391	-25.3892651791042	-26.14665451277	-43.242315704185	-26.2322579759389
70.5	-28.1938303418075	-25.3702135198156	-48.9658356416658	-25.3892318625312	-58.3958173598848	-64.114109061647	-59.7508384911103	-40.5315929964751	-43.5455602590827	-43.5382287413118	-25.2409400427101	-50.3336477486073	-25.2544044297187	-26.073764400644	-42.9986648850308	-26.1628362031977
71	-33.7417504971833	-26.5593746970023	-48.9885744190691	-26.5842694879717	-59.2512650553454	-65.4256678404598	-60.4505718464526	-42.4469415067364	-47.8494004359068	-43.9236051559521	-26.4841605950648	-49.9195548903633	-26.5038953275985	-27.3381020917616	-43.9971144612742	-27.4328593139797
71.5	-54.4898846574599	-29.962977486649	-49.0015609738231	-30.0175092697605	-60.2664080770924	-65.7626081800073	-61.7056777892506	-44.8793696272867	-57.8763484268007	-45.1028358210706	-29.9822698621727	-49.6694578149364	-30.0291954457784	-30.9812477769437	-46.3310051617384	-31.109842288495
72	-31.7125369410166	-38.4994816067315	-48.4228294181943	-38.9656575386557	-60.1340592423221	-65.3764447928808	-61.6772640944693	-45.2830554839187	-52.6668655846886	-46.1589732799484	-38.6321850295822	-49.0088382309325	-39.0498569014854	-42.7488007927196	-50.5632859275523	-43.5340486612048
72.5	-26.2097730531317	-31.9549321227976	-47.2737255330628	-32.0844606114549	-58.7457292123624	-65.3516722607456	-59.8163114955405	-43.8648972622684	-47.6431006426698	-46.2228881538304	-31.6944605443507	-47.8267153286919	-31.8015888503568	-32.3230188409788	-59.353399866555	-32.3316322844875
73	-23.3756341934116	-25.2778849162924	-46.1394076411214	-25.3136466775785	-57.2949344652596	-66.536074987784	-57.845633465725	-42.6652629593955	-45.8376254886705	-45.5193309908766	-25.1591056009735	-46.5980252970186	-25.1903992411176	-25.3403547166421	-63.7073089312547	-25.3409873040152
73.5	-21.9554570291064	-21.8987070674918	-45.326651142397	-21.9184757607875	-56.3349521376916	-69.728644744413	-56.5384453767389	-42.0570051401226	-45.4012307747546	-44.7572316367169	-21.8507274651354	-45.6049271254922	-21.8690624591464	-21.861415394611	-53.1193246280156	-21.864667435368
74	-21.6333565576456	-20.2101434068585	-44.7575747971598	-20.2254121886188	-55.9247475455191	-75.3898542710294	-55.9741491869757	-42.0286713456255	-45.8890360237343	-44.3283678857321	-20.212702957259	-44.7790931882164	-20.2279051128894	-20.0885414592131	-48.4448170434862	-20.0948870782468
74.5	-22.4370942939529	-19.7361144586824	-44.2250573704746	-19.751590632509	-55.9268596300578	-73.1829502109654	-56.0093289079764	-42.6634334607173	-47.4978426818356	-44.3930892560902	-19.7824081244314	-43.9824918194546	-19.798950687818	-19.5407383468365	-45.4091671251752	-19.551997462163
75	-24.7768278812674	-20.3650458548286	-43.599749946136	-20.3857161656781	-56.0314136939608	-68.7596066133041	-56.2695453873973	-43.9747809116774	-50.8218020042724	-44.9802954150931	-20.4562412611306	-43.1883864248286	-20.4794541891315	-20.0991492358791	-43.4513693898555	-20.1192664467456
75.5	-30.3251505368927	-22.2367576349229	-42.8762014230473	-22.2744038120807	-55.9330843646601	-67.0971914217	-56.2786556129256	-45.7016201502356	-57.3611084216913	-46.0085884275617	-22.3854482457158	-42.4319028163934	-22.4286295874235	-21.867595775908	-42.3317685562419	-21.9067993568068
76	-48.486784265042	-25.6868012628668	-42.0988274351393	-25.7871681310795	-55.6249185851177	-67.4085343935656	-55.9229336929046	-47.4439473319899	-68.5253430231301	-47.4779367009985	-25.9301436258579	-41.7078528135078	-26.0465076149903	-25.0855437396936	-41.7440191284804	-25.1803128076088
76.5	-27.6597856968733	-28.5302681489315	-41.31798336085	-28.7650691519552	-55.2259588075392	-68.7991149210283	-55.4210266064556	-49.1476946007661	-57.9050559546496	-49.7681363338285	-28.7851550934717	-40.9808292942775	-29.0553368020256	-27.8972744946322	-41.377246334507	-28.0966715945742
77	-22.1558962418288	-24.4204082101257	-40.5987636838685	-24.5263914395798	-54.6095280738056	-68.5762431277354	-54.7873450913478	-50.662979679805	-53.6910153564733	-53.6556160510741	-24.5116154915317	-40.2605399629337	-24.6287638248474	-24.4318721267983	-41.1143974916832	-24.5261121216888
77.5	-19.2708520806856	-20.1653371182943	-40.0206661234333	-20.2104713618935	-53.5741679219267	-65.8465136452273	-53.8394741984364	-51.1973802238125	-52.0596802672243	-58.6426578155582	-20.2522789717507	-39.626447139298	-20.3027320544006	-20.2653656164295	-40.9771057354017	-20.3023876342306
78	-17.7978178092488	-17.4225550641829	-39.6431661338917	-17.4486784050107	-52.2839766417747	-63.290153052654	-52.642889252721	-51.4289684807793	-52.6130963670413	-57.6514453134998	-17.5262960369635	-39.1682559412853	-17.5561553927257	-17.4972477999214	-40.7691447749092	-17.5177414299849
78.5	-17.4409665370793	-15.8073609088232	-39.4504234070468	-15.8261721861391	-51.1262628236608	-61.6371254800842	-51.5306140404146	-52.7267210395347	-55.5951111252586	-55.8837250015694	-15.9270571690653	-38.8990875468522	-15.9490195251449	-15.8547247545106	-40.0765090818385	-15.8711847084788
79	-18.2594845355218	-15.1224719695413	-39.302354817693	-15.1390918062816	-50.3432218550898	-60.6525695644414	-50.7677464721798	-52.8198621818979	-55.2259406284929	-56.5322457500688	-15.25666014546	-38.696794352928	-15.2763733022246	-15.1600922033126	-38.9592402849238	-15.1782380182764
79.5	-20.7587593797813	-15.3605381944017	-38.9655953277906	-15.3795151744702	-49.9713554988813	-59.939018695087	-50.432538290495	-49.4299460542004	-50.0881616574476	-57.94905940776	-15.5106241889055	-38.3361535193417	-15.5333420151953	-15.4064829936791	-37.9989302764198	-15.4304568403805
80	-27.1787474567419	-16.7124470446541	-38.3020517429995	-16.7426698033072	-49.9015592834231	-59.1540606399625	-50.4507246508326	-46.9397749150078	-47.2715317684856	-58.2742415204791	-16.8867020216062	-37.6749622242959	-16.923074731377	-16.7778897058786	-37.5669492108534	-16.8142556939048
80.5	-34.913675954795	-19.7446516318616	-37.4321579112412	-19.8192550133244	-49.9173758902345	-58.2165371172304	-50.6126710961567	-46.5267401690188	-46.7786359702226	-59.0177131554324	-19.9744993117447	-36.820349887772	-20.0652244447208	-19.8379809623021	-37.53244034181	-19.9124639692455
81	-21.1337265997555	-25.5799926521439	-36.6196103540269	-25.9360361861051	-49.7548337660066	-57.3094740008562	-50.593478356048	-48.0028390386885	-48.4796810138304	-57.8331770853587	-26.0033397078046	-36.0266456224674	-26.4583327707697	-25.8055845082198	-37.3442710911898	-26.1215337724314
81.5	-16.0313424205857	-23.9829024273262	-36.0864744954319	-24.2590631916055	-49.2436175425131	-56.6706570810947	-50.1099335861534	-49.8079801765732	-52.7610877476908	-52.8762357493592	-24.1406182705509	-35.5148807654553	-24.469231563856	-24.3061746110715	-36.6895869173649	-24.5645786037814
82	-13.1808974250307	-17.4850664960523	-35.9746191611874	-17.5469994812994	-48.4214696240912	-56.4520689480255	-49.1651342994153	-48.8946364033703	-59.6486523480717	-49.2759744264091	-17.5677133443715	-35.4299410741044	-17.6393505230837	-17.6688441071253	-36.0599402779977	-17.7322075863951
82.5	-11.6365578068124	-13.7125484946836	-36.3827934589548	-13.73609555172	-47.4655564116668	-56.6712601222348	-48.0210685042043	-47.4049930262275	-61.8615340402438	-47.5634937105546	-13.8018874323135	-35.8728495513882	-13.8289294753709	-13.8489974884303	-36.1127445578183	-13.8748618749552
83	-11.1740394338172	-11.5455364093878	-37.381413440793	-11.5568803431345	-46.5516369024419	-57.1119807089153	-46.9511899340576	-47.2541434813703	-66.606113532983	-47.3048566206848	-11.6468564959078	-36.9063477417816	-11.6598128510386	-11.6551151057863	-37.1677243901713	-11.6673368820293
83.5	-11.9129531491148	-10.542688101053	-38.9044420918266	-10.5490257146143	-45.795658192058	-57.1766270754233	-46.1237447867507	-47.9232974630619	-64.9681848429512	-48.0099177038906	-10.6592135889891	-38.411211444863	-10.666507310226	-10.636426068701	-38.9675702083865	-10.6428085416368
84	-14.5215473255459	-10.6374747569971	-40.2389227221988	-10.6422377247524	-45.2605607735759	-56.2520250714491	-45.620743221518	-48.0634433800901	-55.0079738455896	-49.0439096936419	-10.7766151479279	-39.5121554242864	-10.7824297631646	-10.7260626195231	-39.7787306555526	-10.731467520289
84.5	-22.4718224782221	-12.0380427502148	-39.7159093487742	-12.0454621465031	-44.9748871376232	-54.5747480604792	-45.4792859996061	-47.6766911331447	-51.8721203829543	-49.7569071771424	-12.2173081728966	-38.613346451381	-12.2272777989627	-12.13668384916	-38.204459221417	-12.147437212775
85	-21.478795098892	-15.1498908203079	-37.4689926392262	-15.1754266689932	-44.9467957436324	-52.8195529138296	-45.7205870803271	-47.7311384786542	-52.0170037951685	-49.7567069164409	-15.3969743525838	-36.2603897836005	-15.4327204675685	-15.2964368855679	-36.0570462074448	-15.3330428955668
85.5	-10.8392957506307	-16.7197285434294	-35.1474644054148	-16.7825558298374	-45.1737252918302	-51.3612871747232	-46.3688552234446	-47.8852068780434	-54.6181585469068	-48.9209379047918	-16.7967135458736	-33.9847259133079	-16.8804984125543	-16.8974350336542	-34.3206901185997	-16.9767616806682
86	-5.58845340124476	-11.1002278829803	-33.3800354238862	-11.125996514285	-45.6479271215243	-50.3130603686455	-47.4628671010964	-47.0223541553747	-56.2975114727009	-47.5684746838171	-11.0424374745711	-32.2778350679762	-11.0752382081296	-11.1751158318758	-32.9721522395194	-11.2039243087983
86.5	-2.06299635753964	-6.14856090574593	-32.2363596640964	-6.159264743497	-46.3563305957856	-49.7030432833414	-49.0544139372683	-45.6589628637168	-54.6177777315709	-46.2492785620423	-6.1116134078707	-31.1819818676016	-6.12514733974943	-6.19892760977819	-31.9513992788389	-6.21049179996651
87	0.527578442249358	-2.6347788295399	-31.6980710928897	-2.64017051615447	-47.2744057506756	-49.5551501602054	-51.162062512479	-44.7707617649165	-54.535713444871	-45.2552560680984	-2.61645602589232	-30.6787385735183	-2.62324642862151	-2.678195680289	-31.3408813832106	-2.68410872768139
