Угол	TotalAntenna	TotalRadom	ThetaRadom	PhiRadom	TotalReflaction	ThetaReflaction	PhiReflaction	TotalRefInterpolation	ThetaRefInterpolation	PhiRefInterpolation	TotalRadomeCombined	ThetaRadomeCombined	PhiRadomeCombined	TotalRadomeCombinedInterpolation	ThetaRadomeCombinedInterpolation	PhiRadomeCombinedInterpolation
46.5	-49.0230439204125	-39.1800053412424	-45.4083733770163	-40.3622882871932	-31.040831452557	-55.404986001264	-31.0567595909316	-24.652722696871	-31.7000947586497	-25.6075236975168	-34.4466459234727	-48.3740438391842	-34.6261139216604	-23.8957674197324	-30.9238887965306	-24.8553150930383
47	-41.2494953170644	-39.9919241436882	-44.8463025607497	-41.7118434978565	-31.6756570268889	-55.6829888113413	-31.6929518285552	-24.5202086758957	-32.4759156543289	-25.2780052451426	-33.9177145106965	-47.7449443955738	-34.1014597922123	-24.4525900844717	-31.3098284981695	-25.4554466629341
47.5	-37.4702972504869	-35.3130802761398	-44.3253497244225	-35.8956677709018	-32.2802445767192	-56.7131754974587	-32.2959220061623	-24.2555010577418	-33.8211206924657	-24.7641356553622	-36.1854359605632	-46.6930205052302	-36.5901071791951	-24.8308473026868	-32.053850326473	-25.7435286937247
48	-35.2373518015371	-32.1261849722032	-44.0017393010833	-32.4177431550542	-32.9594961628303	-58.1479718190046	-32.9726664454153	-24.5870000205317	-36.2253467259689	-24.8955207573676	-42.1046506633577	-45.6806699207112	-44.6145021611882	-25.1644587560853	-33.5241140619423	-25.8493359688154
48.5	-33.9435591553975	-30.7330437102339	-43.9351085851695	-30.9459455574984	-33.8249774757557	-59.0289817182085	-33.8381006798176	-25.7099876405761	-40.1418028701548	-25.8694101085728	-39.0307324088389	-44.9819695470555	-40.3034890855631	-25.3376598392296	-35.947546224543	-25.7324684029459
49	-33.3755088588461	-30.6779150645592	-43.7414496056572	-30.8978951858523	-34.7527974529283	-58.7996953345339	-34.7699350971879	-26.1890455002397	-43.6571768319175	-26.2675492593883	-33.8285316503144	-44.3380502334391	-34.2330140404072	-24.4764393193242	-37.9491231072212	-24.6761791362103
49.5	-33.477654890282	-31.9285945636372	-43.1808584172452	-32.2669440910076	-35.558723303269	-58.6737487780498	-35.5799725624432	-25.8716717289528	-42.2837201944682	-25.9720380759634	-31.569413291193	-43.47081422873	-31.859182422688	-23.7712620901139	-37.023549186869	-23.9816558335176
50	-34.3066949456703	-34.9432922019488	-42.5882272242609	-35.7629432406621	-36.2905535648461	-59.2620950563303	-36.3125183996352	-26.4248721725198	-40.8167577707397	-26.5857947710134	-31.4028872076948	-42.5475095886201	-31.7500761451757	-24.3531224106621	-35.6646728753617	-24.6867036135954
50.5	-36.0738065523291	-40.5724378848282	-42.5526527293487	-44.9357093753955	-37.0697361727315	-59.7773877382546	-37.0930807417415	-27.4497632378355	-40.6426002476902	-27.6631292471357	-33.5754892319318	-42.1708607210425	-34.2213518680548	-26.0626003920724	-35.6828044902739	-26.5645004579012
51	-39.3677399607461	-40.4190804639465	-42.8287105705943	-44.1266706214365	-37.8191281102903	-59.9575478155165	-37.8457520829939	-27.3171573875998	-41.0344483722399	-27.5057171799917	-39.0627203277727	-42.217166793254	-41.9335048386513	-28.0629441691391	-37.0525054876621	-28.6488013988519
51.5	-46.4791246187594	-36.9317482806495	-42.7588271935609	-38.2476075603939	-38.5262537535121	-60.4584093493576	-38.5541768875058	-26.9406645183424	-41.3729945619798	-27.1000677383919	-40.9471519756192	-42.064001015347	-47.3915142221182	-29.4729636765521	-39.6679549408922	-29.9094035758665
52	-52.9253140412304	-37.236076770082	-42.3099788250845	-38.8532049702352	-39.3655486998502	-61.2163416416553	-39.3940016227181	-27.4254979205001	-41.5223134816538	-27.5979615009906	-37.5336705067657	-41.5794764564781	-39.7084449020401	-29.8851972724831	-44.5117199612897	-30.0375061545133
52.5	-40.9861629378272	-40.5957028183707	-41.9428805235545	-46.3354876323207	-40.3031895608714	-61.9198886790325	-40.3332237036618	-28.169691044096	-42.2640121019728	-28.3422557077129	-38.1671681733672	-41.1868519887452	-41.1681045033896	-29.4202391451802	-62.7318274000027	-29.4222655527646
53	-36.3309285279057	-38.4456273301872	-41.7594340861171	-41.1722526392558	-41.1428815706689	-62.6421036144597	-41.1737421605228	-28.2441518785471	-44.6776475336548	-28.3440180698228	-40.8770636541213	-41.0179098180495	-55.8376892955246	-28.9316627481747	-46.120488749755	-29.0154317672028
53.5	-33.7453010343732	-33.0829211812268	-41.7582009900761	-33.7161067786117	-41.8991908447543	-63.5781929141383	-41.9287957386006	-27.6957823533248	-49.4615659200974	-27.7247995870923	-36.1220267345519	-41.0857903695308	-37.7897733422093	-29.1414802747781	-40.7794554856068	-29.4500283636627
54	-32.3033035944562	-30.1581289063349	-41.9047418056557	-30.4587843505541	-42.743700347861	-64.9206108530951	-42.7700886841185	-27.1746317298836	-50.3684083179027	-27.1954982274798	-31.4496079570784	-41.3805442365014	-31.9149248466107	-30.425839905292	-39.1404827917851	-31.0528793178957
54.5	-31.7141516871236	-29.2604318969726	-42.2165275782001	-29.486067527441	-43.8416580232986	-65.1773993239181	-43.8737068131431	-27.3670700252364	-46.8600567339632	-27.4161537503528	-29.3894662230057	-41.9033595583962	-29.6399971276245	-33.0430727266028	-39.3733129716397	-34.1939655428627
55	-31.9107100933412	-30.0291129501103	-42.7592523384848	-30.2671349607359	-45.1011760812665	-63.4328742901553	-45.165418614446	-28.6846058558176	-45.2356704312273	-28.7817747453895	-29.3269356291405	-42.6486892124975	-29.5339100007543	-37.3690380204674	-40.1883440851647	-40.5791193283953
55.5	-32.9833170116041	-32.2826926601217	-43.4280282866834	-32.6298222426245	-46.1097419466841	-62.0271595274834	-46.2223739956359	-30.3299121916855	-43.4807869964078	-30.5454020184543	-30.8986527502277	-43.4796327202171	-31.1452322442182	-38.1293527201194	-40.1218719755681	-42.4714069105856
56	-35.2664577123148	-36.2748948966712	-43.8724351192562	-37.1044558426459	-46.8945414979713	-61.3078844012009	-47.0546561807519	-29.8621975760606	-40.9069792004049	-30.2178002080106	-34.233172943082	-44.0948597657169	-34.706391459658	-32.7916746121587	-39.5241985760457	-33.8275208380861
56.5	-39.8487791768586	-41.8541669071105	-44.0573014597216	-45.856698656767	-47.7236521421395	-60.6821876369846	-47.9491577011053	-28.2818470854563	-39.605798714433	-28.6144397439545	-39.2795148751536	-44.4958846496788	-40.8338672254556	-29.4425880051122	-39.9233912808476	-29.849883507409
57	-55.0043931879655	-40.7038809747894	-44.409327222779	-43.1151018140237	-48.303099638193	-60.3449320247875	-48.5833447068022	-27.7102986137793	-40.5638997595914	-27.9414685888749	-38.7247025941186	-45.0787466803685	-39.8683982240843	-28.2005821368948	-41.8216043177348	-28.3934635918409
57.5	-42.8241661951408	-37.7794537253638	-45.0699974181013	-38.6764900270324	-48.6282207625073	-60.5290318982004	-48.9180305921338	-28.431855129838	-42.2734747506646	-28.6149796080268	-35.9013176529543	-45.9661329461391	-36.3517502093582	-28.6885037235849	-41.9786716308542	-28.8970257349526
58	-35.9226162505751	-36.8930585591041	-45.7516913315667	-37.4981550512166	-49.1002287522494	-60.9531804607683	-49.393360803763	-29.9666684612101	-39.4798918738193	-30.4818577405577	-35.7003086621323	-46.844266187092	-36.0475529372025	-30.5256813777312	-38.6400129525587	-31.2538847490099
58.5	-32.5247519146213	-36.0234124373898	-46.2049698518814	-36.4612749548631	-49.6030660871833	-61.6735724635293	-49.8814065668864	-31.4878246633096	-36.3037678676579	-33.226543513044	-36.6562464900649	-47.3961410494422	-37.0388828299318	-32.72543037285	-36.2811781548311	-35.2512068382007
59	-30.6448603400603	-33.9781991053458	-46.5302045047779	-34.2264772787572	-49.9747356656277	-63.2176182952148	-50.1855967550365	-32.4922222323229	-34.888923416574	-36.2173059952507	-35.4531276331518	-47.6970473864097	-35.7202308069976	-33.0099426714441	-35.4640561750625	-36.6582669113657
59.5	-29.7797428514213	-31.8356325261854	-47.038128245342	-31.9687308728468	-50.342266102198	-65.5418424819878	-50.4754553345195	-33.3159259987632	-34.7432974048815	-38.8425555310732	-32.6022588562691	-48.1113721962272	-32.7261536306828	-31.3352344392184	-35.6711014560971	-33.3313597176583
60	-29.7919551709487	-30.5785544728003	-47.8952238880678	-30.6598706275348	-50.6092721367902	-67.5110413015763	-50.6988245558156	-34.427510580097	-35.3295058663845	-41.6965057401628	-30.6089376997998	-48.8064905164319	-30.6752109820339	-29.8940794840395	-36.4784383887503	-30.9707149114581
60.5	-30.7443780009872	-30.7473090014683	-49.180136028573	-30.8100621452298	-50.7529547130227	-68.5627325599062	-50.8254696086862	-36.4488090061032	-36.7625314712991	-48.0171129339809	-30.2500514683534	-49.7887201184648	-30.2986187220009	-29.8110883693022	-38.1144156722428	-30.5056606453926
61	-32.9661626996778	-32.9992986610812	-50.9481144653325	-33.0695102140361	-51.0097743240435	-68.9774900448137	-51.0796785225948	-39.1482961460022	-39.5618541050124	-49.5659136476996	-32.0379124660505	-51.0530065403314	-32.092741865571	-31.7219093885747	-41.1503877634716	-32.2478904827552
61.5	-37.580749312084	-39.3774646465698	-52.6832945361992	-39.585217773922	-51.4048172929312	-68.372076812642	-51.4930157153839	-38.3047980847262	-43.2065731229047	-40.0018724448264	-37.4730440742014	-52.1301084198897	-37.6242668039559	-36.3472477612306	-44.5080783341414	-37.067016113219
62	-53.6185168045406	-42.8495762736646	-53.7678796310637	-43.2161433182853	-51.7767322401799	-67.1516160880283	-51.9045738787526	-35.2485346023297	-43.3138815705422	-35.9857401676253	-41.7109910916335	-52.5247667238091	-42.0868855453187	-37.3883636240142	-43.2764006873913	-38.6828532956773
62.5	-39.9613099803294	-33.8218263516398	-54.360218878928	-33.8603626903712	-52.0255064489622	-65.5544858596814	-52.2226145627074	-33.4004653540419	-41.1379622122407	-34.2011347296618	-33.3626496853984	-52.3775176189931	-33.4174819581046	-31.895188014614	-40.8975039914037	-32.4792062986894
63	-33.2690963594306	-30.302085487202	-55.3891268159859	-30.3155674804001	-52.2301045995084	-63.6652044105876	-52.5539718736291	-32.86945111569	-40.5958719326489	-33.6723662754991	-29.7741434108748	-52.5574853823023	-29.7970835801235	-28.8587454715541	-40.3902648854444	-29.1752360623952
63.5	-29.9785958769576	-29.0729832987891	-57.0929448083279	-29.0798402484743	-52.7054617418422	-62.0623093814456	-53.2407518033463	-33.38189985902	-42.480022538984	-33.9523004502202	-28.5502411596611	-53.415280764469	-28.5644313973333	-27.4975903894844	-42.3832911137325	-27.6409284185992
64	-28.2192516804671	-29.2944947432094	-58.8800158536714	-29.2992752198695	-53.6198480666997	-61.0977508969579	-54.4750151630044	-34.4920176699537	-49.4270326611411	-34.633710605234	-28.8513865826549	-54.5210077600783	-28.8631738035207	-27.0275254618829	-50.1384384871681	-27.0487949014493
64.5	-27.5216161798378	-30.7496151186214	-59.5197338851278	-30.7553835911186	-54.5925193246991	-60.7243060699641	-55.8054681130104	-34.5516168686878	-50.0530551269935	-34.6757339516043	-30.4840135793566	-55.1452421805976	-30.4988867958578	-27.0391807774639	-50.120252002136	-27.0605972317976
65	-27.7873066103873	-33.7463228848999	-59.0353656009205	-33.7591912477718	-55.1714027349453	-60.6885172846951	-56.6024821725083	-32.3929849817448	-40.5567097102507	-33.1122318450607	-33.8694168966622	-55.7417164381022	-33.8977288076147	-27.3147073927982	-40.2552739266794	-27.541172720761
65.5	-29.1619581780052	-38.8651926397267	-58.5504914005701	-38.9121387512706	-55.4965955756786	-60.6492449742058	-57.0786588694321	-29.8927069944426	-36.3439768884264	-31.0075323985129	-39.9534662884984	-57.2365903408703	-40.0354189563259	-27.594887846329	-36.1208443195715	-28.2519846138991
66	-32.2265413025278	-39.6733267420748	-58.677740515763	-39.7282920035711	-55.6372990860431	-60.4101901293175	-57.3973726717678	-28.2419944542054	-33.7702419144142	-29.6687364686585	-39.4941189379837	-59.7452981610794	-39.5353025031716	-27.6134255856906	-33.6004111371673	-28.8740758053645
66.5	-39.5081292667184	-35.5402232735081	-59.051292743142	-35.5596163476232	-55.5709223186631	-60.1596394256703	-57.4260413407434	-27.5198685045772	-31.9132166845089	-29.4828028179898	-34.8932351224923	-61.5327387852897	-34.9026606385053	-27.482057876758	-31.7194691350046	-29.5366783937127
67	-45.1412184109582	-33.8696129054272	-58.0858926153447	-33.8860937750282	-55.7190827536694	-60.2282346672087	-57.6172045040512	-27.6115421569373	-30.5931949416677	-30.6506795049707	-33.4292633852885	-60.6820854810255	-33.4374463595696	-27.7108472915709	-30.3097610649791	-31.1756189096013
67.5	-33.0845140157085	-34.0381462697324	-55.4835326044776	-34.0693931804595	-56.307436345473	-60.6705853377274	-58.2877219575346	-28.3836654842092	-29.8372387416592	-33.8436737270717	-34.0309836863599	-58.5375559612974	-34.046397053535	-28.4231936962764	-29.4222291887239	-35.2951739926829
68	-28.5303972162317	-34.3629959327006	-53.0584773279636	-34.4220411996309	-56.9190407716309	-61.14115075752	-58.9829440634091	-29.3873917285654	-29.6248665276655	-42.127255912581	-34.8722625527	-56.4161384609858	-34.9028063490374	-28.5370628835721	-29.0670637422209	-37.9344460356211
68.5	-26.1115322789692	-32.3095042450836	-51.4184954055409	-32.3631536493753	-57.2139163323132	-61.27937884374	-59.3759619895375	-29.7028584139201	-29.898950790336	-43.2537717097188	-32.6043584001261	-54.674312669701	-32.6314067390337	-26.7020097209613	-29.1996321903538	-30.2937110774445
69	-24.9485361672192	-29.1899413225575	-50.406663899401	-29.2228839430778	-57.4806271799321	-61.2899112655558	-59.8163438609467	-28.746336809389	-30.5965246226158	-33.3443227086079	-29.1561184384854	-53.322059593785	-29.1727918165561	-24.0011475350441	-29.752390555218	-25.3441654145513
69.5	-24.8113955036272	-26.8295663943623	-49.7325461064507	-26.8518816375718	-57.8284541695127	-61.6650264470597	-60.1448383806042	-27.2787181465443	-31.6357193254568	-29.2625594129282	-26.6848932633911	-52.1792486611505	-26.6971665900519	-21.7829448605807	-30.6255529772489	-22.3904421560825
70	-25.7556217338771	-25.5349565169433	-49.2365140355697	-25.5535155857727	-58.0575919738782	-62.6512056951346	-59.9101038766063	-26.1610700552655	-32.6669900163346	-27.2600310775855	-25.3777307808814	-51.14139040391	-25.3892651791042	-20.4044964564688	-31.4791489963862	-20.7575598061793
70.5	-28.1938303418075	-25.3702135198156	-48.9658356416658	-25.3892318625312	-58.3958173598848	-64.114109061647	-59.7508384911103	-25.7475010779128	-33.0447415682074	-26.6430023919411	-25.2409400427101	-50.3336477486073	-25.2544044297187	-19.9687338102012	-31.765867684582	-20.2657903325393
71	-33.7417504971833	-26.5593746970023	-48.9885744190691	-26.5842694879717	-59.2512650553454	-65.4256678404598	-60.4505718464526	-26.135127426488	-32.5887247899594	-27.2492719214666	-26.4841605950648	-49.9195548903633	-26.5038953275985	-20.6242638484658	-31.3773402281284	-21.0056881118221
71.5	-54.4898846574599	-29.962977486649	-49.0015609738231	-30.0175092697605	-60.2664080770924	-65.7626081800073	-61.7056777892506	-27.1563122572732	-31.9389582186603	-28.9115194084877	-29.9822698621727	-49.6694578149364	-30.0291954457784	-22.7066702308942	-30.8471477749012	-23.4301175407234
72	-31.7125369410166	-38.4994816067315	-48.4228294181943	-38.9656575386557	-60.1340592423221	-65.3764447928808	-61.6772640944693	-28.0740686793745	-31.6453541043274	-30.5876271393402	-38.6321850295822	-49.0088382309325	-39.0498569014854	-26.8308506213275	-30.6251106767475	-29.1773002166218
72.5	-26.2097730531317	-31.9549321227976	-47.2737255330628	-32.0844606114549	-58.7457292123624	-65.3516722607456	-59.8163114955405	-27.6306934106247	-31.8902957147512	-29.6719442491407	-31.6944605443507	-47.8267153286919	-31.8015888503568	-29.6187343153728	-30.8619620234848	-35.6578657946436
73	-23.3756341934116	-25.2778849162924	-46.1394076411214	-25.3136466775785	-57.2949344652596	-66.536074987784	-57.845633465725	-26.0175316061137	-32.8223420868017	-27.0341107254314	-25.1591056009735	-46.5980252970186	-25.1903992411176	-24.6355290239717	-31.6839012037233	-25.590084139736
73.5	-21.9554570291064	-21.8987070674918	-45.326651142397	-21.9184757607875	-56.3349521376916	-69.728644744413	-56.5384453767389	-24.4074906791005	-34.6515109274762	-24.8387795844692	-21.8507274651354	-45.6049271254922	-21.8690624591464	-20.8590745618559	-33.1933015962022	-21.1205120790012
74	-21.6333565576456	-20.2101434068585	-44.7575747971598	-20.2254121886188	-55.9247475455191	-75.3898542710294	-55.9741491869757	-23.3550690758799	-37.1465977946681	-23.5403638792151	-20.212702957259	-44.7790931882164	-20.2279051128894	-18.7788296558242	-34.8585124499352	-18.8872790721216
74.5	-22.4370942939529	-19.7361144586824	-44.2250573704746	-19.751590632509	-55.9268596300578	-73.1829502109654	-56.0093289079764	-23.0502376727772	-38.1263150938121	-23.1873300017185	-19.7824081244314	-43.9824918194546	-19.798950687818	-17.8495968341163	-34.9514147641877	-17.9350778269175
75	-24.7768278812674	-20.3650458548286	-43.599749946136	-20.3857161656781	-56.0314136939608	-68.7596066133041	-56.2695453873973	-23.6635589110016	-36.8284427097566	-23.8783373070427	-20.4562412611306	-43.1883864248286	-20.4794541891315	-17.856673271374	-33.7010485400141	-17.9712410734884
75.5	-30.3251505368927	-22.2367576349229	-42.8762014230473	-22.2744038120807	-55.9330843646601	-67.0971914217	-56.2786556129256	-25.4309416532964	-36.1653573705697	-25.8140829592145	-22.3854482457158	-42.4319028163934	-22.4286295874235	-18.8175739197432	-33.0571385789101	-18.9843524280255
76	-48.486784265042	-25.6868012628668	-42.0988274351393	-25.7871681310795	-55.6249185851177	-67.4085343935656	-55.9229336929046	-28.2693729251685	-37.3912352419688	-28.8364519010896	-25.9301436258579	-41.7078528135078	-26.0465076149903	-20.991343056738	-33.7051427062779	-21.2302874194466
76.5	-27.6597856968733	-28.5302681489315	-41.31798336085	-28.7650691519552	-55.2259588075392	-68.7991149210283	-55.4210266064556	-28.9647698663792	-41.1703785869983	-29.2343146780045	-28.7851550934717	-40.9808292942775	-29.0553368020256	-25.1467947578779	-35.4653976085582	-25.5703701031091
77	-22.1558962418288	-24.4204082101257	-40.5987636838685	-24.5263914395798	-54.6095280738056	-68.5762431277354	-54.7873450913478	-25.6070353792424	-45.7587954116307	-25.6491772389711	-24.5116154915317	-40.2605399629337	-24.6287638248474	-33.072912091291	-36.9132229686457	-35.3866637827214
77.5	-19.2708520806856	-20.1653371182943	-40.0206661234333	-20.2104713618935	-53.5741679219267	-65.8465136452273	-53.8394741984364	-22.6950069283576	-40.4505125557622	-22.7684414552382	-20.2522789717507	-39.626447139298	-20.3027320544006	-29.0634203998454	-35.9008997254747	-30.0714242178386
78	-17.7978178092488	-17.4225550641829	-39.6431661338917	-17.4486784050107	-52.2839766417747	-63.290153052654	-52.642889252721	-21.1489097755454	-35.7750616726281	-21.3012318926947	-17.5262960369635	-39.1682559412853	-17.5561553927257	-23.1366738521211	-33.5603115698358	-23.5496308102702
78.5	-17.4409665370793	-15.8073609088232	-39.4504234070468	-15.8261721861391	-51.1262628236608	-61.6371254800842	-51.5306140404146	-20.8914794817775	-32.8855309008643	-21.1749282192475	-15.9270571690653	-38.8990875468522	-15.9490195251449	-20.0333390951204	-31.4121709147204	-20.3615934328481
79	-18.2594845355218	-15.1224719695413	-39.302354817693	-15.1390918062816	-50.3432218550898	-60.6525695644414	-50.7677464721798	-22.0223756633144	-31.1318460943613	-22.5911859114901	-15.25666014546	-38.696794352928	-15.2763733022246	-18.2785711168463	-29.8184475117625	-18.5944306091169
79.5	-20.7587593797813	-15.3605381944017	-38.9655953277906	-15.3795151744702	-49.9713554988813	-59.939018695087	-50.432538290495	-25.0812496833334	-30.2839868681429	-26.641481695892	-15.5106241889055	-38.3361535193417	-15.5333420151953	-17.3117215980011	-28.8670711707163	-17.6264160360379
80	-27.1787474567419	-16.7124470446541	-38.3020517429995	-16.7426698033072	-49.9015592834231	-59.1540606399625	-50.4507246508326	-29.9754790437001	-30.2043552812399	-42.8712506507705	-16.8867020216062	-37.6749622242959	-16.923074731377	-16.8762714552164	-28.5750756766258	-17.1803741747357
80.5	-34.913675954795	-19.7446516318616	-37.4321579112412	-19.8192550133244	-49.9173758902345	-58.2165371172304	-50.6126710961567	-25.2461889595714	-30.6649645365938	-26.7162622921948	-19.9744993117447	-36.820349887772	-20.0652244447208	-16.8663530066336	-28.909226306105	-17.1465287006995
81	-21.1337265997555	-25.5799926521439	-36.6196103540269	-25.9360361861051	-49.7548337660066	-57.3094740008562	-50.593478356048	-19.3091773826966	-31.1713433821649	-19.6016667654513	-26.0033397078046	-36.0266456224674	-26.4583327707697	-17.2689140621906	-29.8034545469946	-17.5182219547004
81.5	-16.0313424205857	-23.9829024273262	-36.0864744954319	-24.2590631916055	-49.2436175425131	-56.6706570810947	-50.1099335861534	-15.4188625570228	-30.8488168611636	-15.5450697061754	-24.1406182705509	-35.5148807654553	-24.469231563856	-18.0581931305599	-31.0096144853031	-18.2840781741199
82	-13.1808974250307	-17.4850664960523	-35.9746191611874	-17.5469994812994	-48.4214696240912	-56.4520689480255	-49.1651342994153	-12.6838302099747	-29.0682985182983	-12.7848434621341	-17.5677133443715	-35.4299410741044	-17.6393505230837	-18.8639947156711	-31.28656860942	-19.1200093385561
82.5	-11.6365578068124	-13.7125484946836	-36.3827934589548	-13.73609555172	-47.4655564116668	-56.6712601222348	-48.0210685042043	-10.6602139761461	-26.2879211091885	-10.7807245609595	-13.8018874323135	-35.8728495513882	-13.8289294753709	-18.4806560098284	-28.8385937617576	-18.9002216765429
83	-11.1740394338172	-11.5455364093878	-37.381413440793	-11.5568803431345	-46.5516369024419	-57.1119807089153	-46.9511899340576	-9.11641508668818	-23.2737030704127	-9.28644657267654	-11.6468564959078	-36.9063477417816	-11.6598128510386	-16.2121344261913	-25.0138529136027	-16.8258041600538
83.5	-11.9129531491148	-10.542688101053	-38.9044420918266	-10.5490257146143	-45.795658192058	-57.1766270754233	-46.1237447867507	-7.91800558713964	-20.4096986715153	-8.16985839059561	-10.6592135889891	-38.411211444863	-10.666507310226	-13.2480586825017	-21.4175100708795	-13.9662748849965
84	-14.5215473255459	-10.6374747569971	-40.2389227221988	-10.6422377247524	-45.2605607735759	-56.2520250714491	-45.620743221518	-6.98465961359648	-17.8218212906063	-7.35844595143666	-10.7766151479279	-39.5121554242864	-10.7824297631646	-10.4763587661994	-18.3623599915067	-11.2475718029449
84.5	-22.4718224782221	-12.0380427502148	-39.7159093487742	-12.0454621465031	-44.9748871376232	-54.5747480604792	-45.4792859996061	-6.27014712535248	-15.5543667454793	-6.81505476437366	-12.2173081728966	-38.613346451381	-12.2272777989627	-8.04317274379897	-15.822319522344	-8.83545850401415
85	-21.478795098892	-15.1498908203079	-37.4689926392262	-15.1754266689932	-44.9467957436324	-52.8195529138296	-45.7205870803271	-5.75148085174728	-13.6374811391428	-6.52269407074937	-15.3969743525838	-36.2603897836005	-15.4327204675685	-5.87192239263787	-13.7522330408246	-6.64424209747124
85.5	-10.8392957506307	-16.7197285434294	-35.1474644054148	-16.7825558298374	-45.1737252918302	-51.3612871747232	-46.3688552234446	-5.42383053562119	-12.1006935968604	-6.4747923147834	-16.7967135458736	-33.9847259133079	-16.8804984125543	-3.87493976472487	-12.1307951984677	-4.5777981533072
86	-5.58845340124476	-11.1002278829803	-33.3800354238862	-11.125996514285	-45.6479271215243	-50.3130603686455	-47.4628671010964	-5.29831586342709	-10.9723926020928	-6.66964007739525	-11.0424374745711	-32.2778350679762	-11.0752382081296	-2.00807494670661	-10.95598993667	-2.59997990990503
86.5	-2.06299635753964	-6.14856090574593	-32.2363596640964	-6.159264743497	-46.3563305957856	-49.7030432833414	-49.0544139372683	-5.39909462813376	-10.2809290614668	-7.10573528607755	-6.1116134078707	-31.1819818676016	-6.12514733974943	-0.272140879982752	-10.2392016782769	-0.733391166178488
87	0.527578442249358	-2.6347788295399	-31.6980710928897	-2.64017051615447	-47.2744057506756	-49.5551501602054	-51.162062512479	-5.75819822295995	-10.0610376309761	-7.77371111725392	-2.61645602589232	-30.6787385735183	-2.62324642862151	1.30574966108931	-10.0060460278408	0.972188035474942
87.5	2.49065937731393	-0.0660656023672513	-31.7725242018596	-0.0689984201707755	-48.356967262032	-49.9192432065539	-53.5549797004592	-6.40906866214531	-10.366879497477	-8.64200884766467	-0.0593827268664036	-30.7792026630468	-0.0630639010141425	2.69163913869416	-10.3057556541592	2.4681949090005
88	3.97772875108113	1.83432355952458	-32.5271123938983	1.83273237600245	-49.5320726395622	-50.8938745442334	-55.231899578588	-7.37850468054183	-11.2971378123035	-9.63798104591965	1.83376095861312	-31.5541380590956	1.83176985453932	3.8560548253545	-11.2341992435368	3.71941637919578
88.5	5.07326096816984	3.21393806747291	-34.139531134452	3.21313919522559	-50.7044958062863	-52.6749761752355	-55.0846697557209	-8.66797821247218	-13.052460218114	-10.6359870107477	3.20888972202848	-33.183746005778	3.20789300799452	4.77766135693687	-12.9903135437447	4.70443915455239
89	5.82723390512289	4.15500180137527	-37.0582238077737	4.15467334463905	-51.7666758515122	-55.7091322764852	-54.0099682102645	-10.192000002016	-16.109545022112	-11.4762896838937	4.14732758994568	-36.1185894397047	4.14691907021759	5.44278606424166	-16.0499315944736	5.41187905518465
89.5	6.26919076067622	4.70369588838699	-42.7818193863707	4.70361839999329	-52.5984044778408	-61.3840735629541	-53.2145152733798	-11.6120492133358	-22.0636683168317	-12.0222247695811	4.69475142477117	-41.8618873304092	4.69465545703853	5.84356917006146	-22.0098018284553	5.83644386557285
90	6.41486042283538	4.88376101198265	-77.6982051913216	4.88376098801709	-53.0470522115483	-74.5125175182798	-53.0781544728419	-12.2008771264494	-46.5207022475374	-12.2024836315988	4.87462495299362	-73.1117721327694	4.87462488394666	5.97607328348423	-46.4062046427897	5.97604819018455
90.5	6.26919076067622	4.70257540624754	-42.4889815154308	4.70249249131249	-52.9509578687464	-61.3066656482358	-53.6365097312107	-11.4967601153533	-21.1649117911415	-11.9928223817299	4.69420701597132	-41.5494291424512	4.69410387627403	5.83890331344958	-21.0943031789928	5.83009477174851
91	5.82723390512289	4.15284659304056	-36.9115345357759	4.15250668362579	-52.2708158463422	-55.8959821671922	-54.74260275535	-10.0422732358898	-15.7453144629391	-11.402891928957	4.14622805698594	-35.9875951146013	4.14580692032366	5.43260191181255	-15.6760221113705	5.39882580262354
91.5	5.07326096816986	3.21074208387245	-34.0411392179978	3.20992430277186	-51.1734883655947	-53.0289606381161	-55.7615426585337	-8.53649004484218	-12.9032296361762	-10.5147026659547	3.20704710959267	-33.123147115955	3.20603595992083	4.76004740975575	-12.8316819635544	4.68376579601801
92	3.97772875108117	1.82968153548682	-32.4527610505728	1.82806113983189	-49.9084116930479	-51.3633553201734	-55.3649745296391	-7.2804881772922	-11.276112666559	-9.48819298045674	1.83052349389751	-31.5344409144429	1.8285218447816	3.82810853732818	-11.2011871375699	3.68950753740522
92.5	2.49065937731399	-0.07327421889842	-31.7134543106766	-0.0762521537357179	-48.6586853059946	-50.4544948914162	-53.3609339890432	-6.34371085330349	-10.4249988624143	-8.49557726487988	-0.0654208373070892	-30.7861894960858	-0.0691012070440265	2.65067559793296	-10.3476529409944	2.42728066116337
93	0.527578442249441	-2.64642074283376	-31.6512500965072	-2.65188554679938	-47.5160046854977	-50.0944381391478	-51.0059069036623	-5.72145723081053	-10.1549346252344	-7.66162612834874	-2.62747227116651	-30.7013979034868	-2.63424447957237	1.25254495749083	-10.0792403869735	0.920575185789974
93.5	-2.06299635753967	-6.16591113135595	-32.1999145340863	-6.17674854697697	-46.5217642272499	-50.1607380463933	-48.9829936898439	-5.39110059697229	-10.3689191548067	-7.05228279090511	-6.12930597679512	-31.2065890153103	-6.1428183443664	-0.328050853133828	-10.3035169236718	-0.788360325925967
